RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-02-28,2023-04-30,2024-01-31
94406,23805,84039,zip,UT,UT,Lapoint,"Vernal, UT",Uintah County,2023-01-31,-0.2,0.4,1.0
94531,23805,84314,zip,UT,UT,Honeyville,"Ogden-Clearfield, UT",Box Elder County,2023-01-31,0.0,0.9,1.1
68787,23815,25854,zip,WV,WV,Mount Lookout,"Beckley, WV",Fayette County,2023-01-31,-0.2,0.2,-0.9
75424,23815,39762,zip,MS,MS,Starkville,"Starkville, MS",Oktibbeha County,2023-01-31,-0.5,-0.8,-3.6
89890,23815,73058,zip,OK,OK,,"Oklahoma City, OK",Logan County,2023-01-31,-0.2,0.3,-1.2
79955,23818,49805,zip,MI,MI,Allouez,"Houghton, MI",Keweenaw County,2023-01-31,-0.8,-0.5,0.4
94333,23818,83834,zip,ID,ID,Harvard,"Moscow, ID",Latah County,2023-01-31,-0.1,0.7,1.4
96714,23818,92182,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-01-31,0.5,1.6,-0.5
81171,23821,53046,zip,WI,WI,Lannon,"Milwaukee-Waukesha, WI",Waukesha County,2023-01-31,-0.2,0.4,-1.3
94156,23821,83427,zip,ID,ID,Iona,"Idaho Falls, ID",Bonneville County,2023-01-31,-0.3,0.2,1.6
97901,23821,94970,zip,CA,CA,Stinson Beach,"San Francisco-Oakland-Berkeley, CA",Marin County,2023-01-31,0.3,1.2,-2.4
64201,23828,15629,zip,PA,PA,East Vandergrift,"Pittsburgh, PA",Westmoreland County,2023-01-31,-0.2,0.5,-1.1
86086,23828,63533,zip,MO,MO,Brashear,"Kirksville, MO",Adair County,2023-01-31,-0.7,-0.7,-2.0
83182,23828,57243,zip,SD,SD,,"Watertown, SD",Codington County,2023-01-31,-1.1,-1.3,-1.8
83324,23828,57481,zip,SD,SD,,"Aberdeen, SD",Brown County,2023-01-31,-0.4,-0.2,-1.5
73718,23832,36052,zip,AL,AL,Pike Road,"Montgomery, AL",Montgomery County,2023-01-31,-0.2,0.0,-0.9
100029,23832,98933,zip,WA,WA,Harrah,"Yakima, WA",Yakima County,2023-01-31,0.0,0.7,1.2
58924,23837,02826,zip,RI,RI,Burrillville,"Providence-Warwick, RI-MA",Providence County,2023-01-31,-0.1,0.1,-0.4
63196,23837,13635,zip,NY,NY,Edwards,"Ogdensburg-Massena, NY",Saint Lawrence County,2023-01-31,-0.6,-0.9,0.3
68093,23837,24318,zip,VA,VA,Bland,"Bluefield, WV-VA",Bland County,2023-01-31,-0.2,0.1,0.1
76294,23837,42275,zip,KY,KY,Brownsville,"Bowling Green, KY",Edmonson County,2023-01-31,-0.2,0.2,0.1
76446,23837,42782,zip,KY,KY,Summersville,"Campbellsville, KY",Green County,2023-01-31,0.1,1.5,1.9
71511,23837,31327,zip,GA,GA,Sapelo Island,"Brunswick, GA",McIntosh County,2023-01-31,0.0,0.7,1.7
71662,23847,31772,zip,GA,GA,Warwick,"Albany, GA",Worth County,2023-01-31,-0.1,0.4,1.6
91579,23851,76827,zip,TX,TX,Brookesmith,"Brownwood, TX",Brown County,2023-01-31,-0.9,-1.0,-0.1
71585,23855,31568,zip,GA,GA,White Oak,"St. Marys, GA",Camden County,2023-01-31,-0.1,-0.1,0.7
66676,23858,20868,zip,MD,MD,Spencerville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2023-01-31,0.1,0.4,-1.6
71924,23858,32313,zip,FL,FL,Tallahassee,"Tallahassee, FL",Leon County,2023-01-31,-0.2,0.2,0.2
80007,23858,49879,zip,MI,MI,Republic,"Marquette, MI",Marquette County,2023-01-31,-0.3,0.4,1.3
79857,23863,49667,zip,MI,MI,Merritt,"Cadillac, MI",Missaukee County,2023-01-31,0.3,2.2,7.2
89116,23863,71468,zip,LA,LA,Provencal,"Natchitoches, LA",Natchitoches Parish,2023-01-31,-1.0,-3.0,-4.4
97184,23863,93251,zip,CA,CA,Mc Kittrick,"Bakersfield, CA",Kern County,2023-01-31,-0.2,-0.1,-0.2
73851,23863,36374,zip,AL,AL,,"Ozark, AL",Dale County,2023-01-31,-0.2,0.4,0.2
59949,23869,05650,zip,VT,VT,Calais,"Barre, VT",Washington County,2023-01-31,-0.6,-0.8,-0.4
75543,23869,40157,zip,KY,KY,Payneville,"Elizabethtown-Fort Knox, KY",Meade County,2023-01-31,-0.4,-0.6,-0.6
82836,23869,56386,zip,MN,MN,Wahkon,"Minneapolis-St. Paul-Bloomington, MN-WI",Mille Lacs County,2023-01-31,-0.1,0.7,-2.0
58304,23875,01236,zip,MA,MA,Great Barrington,"Pittsfield, MA",Berkshire County,2023-01-31,-0.3,0.1,0.6
64975,23875,17237,zip,PA,PA,Mont Alto,"Chambersburg-Waynesboro, PA",Franklin County,2023-01-31,-0.1,0.0,-0.4
79984,23875,49847,zip,MI,MI,Hermansville,"Marinette, WI-MI",Menominee County,2023-01-31,-0.7,-0.5,2.0
88083,23875,68647,zip,NE,NE,,"Columbus, NE",Platte County,2023-01-31,-0.4,-0.2,-1.6
58858,23880,02671,zip,MA,MA,Harwich,"Barnstable Town, MA",Barnstable County,2023-01-31,-0.2,0.1,-0.3
69562,23880,27866,zip,NC,NC,Pleasant Hill,"Roanoke Rapids, NC",Northampton County,2023-01-31,0.1,1.0,3.8
80253,23880,50257,zip,IA,IA,Truro,"Des Moines-West Des Moines, IA",Madison County,2023-01-31,-0.3,-0.1,-1.5
87661,23886,67566,zip,KS,KS,Partridge,"Hutchinson, KS",Reno County,2023-01-31,-0.3,0.7,-0.3
89292,23886,72004,zip,AR,AR,Altheimer,"Pine Bluff, AR",Jefferson County,2023-01-31,-0.1,0.3,0.3
73920,23890,36539,zip,AL,AL,Fruitdale,"Mobile, AL",Washington County,2023-01-31,-0.5,-0.5,0.1
77395,23890,45001,zip,OH,OH,Addyston,"Cincinnati, OH-KY-IN",Hamilton County,2023-01-31,-0.2,1.2,0.5
83271,23890,57384,zip,SD,SD,Wolsey,"Huron, SD",Beadle County,2023-01-31,-0.8,-1.0,-0.9
68523,23896,25244,zip,WV,WV,Gay,"Charleston, WV",Jackson County,2023-01-31,-0.5,-0.6,-1.7
88132,23896,68741,zip,NE,NE,Hubbard,"Sioux City, IA-NE-SD",Dakota County,2023-01-31,-0.4,-0.1,-0.5
99986,23896,98830,zip,WA,WA,Bridgeport,"Wenatchee, WA",Douglas County,2023-01-31,-0.1,0.7,1.2
64195,23901,15623,zip,PA,PA,Claridge,"Pittsburgh, PA",Westmoreland County,2023-01-31,-0.2,0.5,-1.0
74858,23901,38543,zip,TN,TN,Livingston,"Cookeville, TN",Overton County,2023-01-31,0.2,1.3,4.4
88711,23901,70631,zip,LA,LA,Cameron,"Lake Charles, LA",Cameron Parish,2023-01-31,-0.9,-2.0,-8.3
58295,23907,01222,zip,MA,MA,Sheffield,"Pittsfield, MA",Berkshire County,2023-01-31,-0.2,0.1,0.6
87546,23907,67342,zip,KS,KS,Edna,"Parsons, KS",Labette County,2023-01-31,0.0,1.4,5.9
89974,23907,73151,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,2023-01-31,-0.1,0.2,-0.8
60090,23913,06023,zip,CT,CT,Berlin,"Hartford-East Hartford-Middletown, CT",Hartford County,2023-01-31,0.0,0.3,-1.2
64105,23913,15451,zip,PA,PA,Lake Lynn,"Pittsburgh, PA",Fayette County,2023-01-31,-0.2,0.5,-1.1
88576,23913,70397,zip,LA,LA,Theriot,"Houma-Thibodaux, LA",Terrebonne Parish,2023-01-31,-0.8,-1.8,-7.3
93940,23917,82514,zip,WY,WY,Fort Washakie,"Riverton, WY",Fremont County,2023-01-31,-0.3,0.0,0.1
93944,23917,82523,zip,WY,WY,Pavillion,"Riverton, WY",Fremont County,2023-01-31,-0.2,0.0,0.1
99857,23917,98542,zip,WA,WA,Onalaska,"Centralia, WA",Lewis County,2023-01-31,-0.1,1.2,3.6
72240,23921,32815,zip,FL,FL,Cape Canaveral,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2023-01-31,-0.2,0.0,0.2
93418,23921,80474,zip,CO,CO,,"Denver-Aurora-Lakewood, CO",Gilpin County,2023-01-31,0.5,1.4,-1.8
86886,23928,65629,zip,MO,MO,Chadwick,"Springfield, MO",Christian County,2023-01-31,0.0,0.9,1.9
98662,23928,96148,zip,CA,CA,Tahoe Vista,"Sacramento-Roseville-Folsom, CA",Placer County,2023-01-31,-0.1,0.5,-2.2
73956,23933,36584,zip,AL,AL,Vinegar Bend,"Mobile, AL",Washington County,2023-01-31,-0.5,-0.5,0.1
80112,23933,50055,zip,IA,IA,Collins,"Ames, IA",Story County,2023-01-31,-0.4,-0.1,-2.9
84261,23933,59928,zip,MT,MT,Polebridge,"Kalispell, MT",Flathead County,2023-01-31,-0.1,0.5,4.1
86439,23933,64436,zip,MO,MO,Cosby,"St. Joseph, MO-KS",Andrew County,2023-01-31,-0.3,0.1,0.1
73850,23939,36373,zip,AL,AL,Shorterville,"Dothan, AL",Henry County,2023-01-31,-0.1,0.4,-0.5
81549,23939,54027,zip,WI,WI,Wilson,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Croix County,2023-01-31,-0.1,0.7,-1.9
62599,23939,12480,zip,NY,NY,Shandaken,"Kingston, NY",Ulster County,2023-01-31,0.0,0.5,2.5
58327,23946,01270,zip,MA,MA,Windsor,"Pittsfield, MA",Berkshire County,2023-01-31,-0.3,0.1,0.6
82862,23946,56447,zip,MN,MN,Emily,"Brainerd, MN",Crow Wing County,2023-01-31,-0.4,0.1,0.7
90903,23950,75435,zip,TX,TX,Deport,"Paris, TX",Lamar County,2023-01-31,-0.2,0.2,1.0
91445,23950,76519,zip,TX,TX,Temple,"Killeen-Temple, TX",Bell County,2023-01-31,-0.3,0.1,2.0
93390,23950,80438,zip,CO,CO,Empire,"Denver-Aurora-Lakewood, CO",Clear Creek County,2023-01-31,0.5,1.4,-1.9
98285,23950,95564,zip,CA,CA,Samoa,"Eureka-Arcata, CA",Humboldt County,2023-01-31,-0.4,-0.9,-3.1
67004,23957,21723,zip,MD,MD,Glenwood,"Baltimore-Columbia-Towson, MD",Howard County,2023-01-31,-0.4,-0.5,-2.2
74250,23957,37219,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2023-01-31,-0.1,0.1,0.4
78102,23957,46346,zip,IN,IN,Kingsford Heights,"Michigan City-La Porte, IN",La Porte County,2023-01-31,-0.3,0.3,0.7
59843,23966,05252,zip,VT,VT,Sunderland,"Bennington, VT",Bennington County,2023-01-31,-0.5,-0.5,0.3
62266,23966,11794,zip,NY,NY,Stony Brook,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-01-31,-0.3,-0.8,-1.8
64733,23966,16740,zip,PA,PA,Smethport,"Bradford, PA",McKean County,2023-01-31,-0.5,-0.8,-1.7
86475,23966,64479,zip,MO,MO,Ravenwood,"Maryville, MO",Nodaway County,2023-01-31,0.2,1.8,4.0
65502,23974,18464,zip,PA,PA,Tafton,"New York-Newark-Jersey City, NY-NJ-PA",Pike County,2023-01-31,-0.4,-1.0,-2.2
66500,23974,20608,zip,MD,MD,Aquasco,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2023-01-31,0.1,0.4,-1.7
67500,23974,23050,zip,VA,VA,Dutton,"Virginia Beach-Norfolk-Newport News, VA-NC",Mathews County,2023-01-31,-0.2,-0.2,-1.3
74389,23974,37614,zip,TN,TN,Johnson City,"Johnson City, TN",Washington County,2023-01-31,0.0,0.7,2.6
80020,23974,49896,zip,MI,MI,Wilson,"Marinette, WI-MI",Menominee County,2023-01-31,-0.7,-0.5,2.0
97180,23974,93246,zip,CA,CA,Lemoore,"Hanford-Corcoran, CA",Kings County,2023-01-31,-0.2,0.1,-0.3
99236,23974,97377,zip,OR,OR,Shedd,"Albany-Lebanon, OR",Linn County,2023-01-31,-0.1,0.3,0.2
66509,23982,20618,zip,MD,MD,Bushwood,"California-Lexington Park, MD",Saint Marys County,2023-01-31,-0.3,-0.7,-2.0
80184,23982,50153,zip,IA,IA,Lynnville,"Des Moines-West Des Moines, IA",Jasper County,2023-01-31,-0.3,-0.1,-1.4
79673,23984,49303,zip,MI,MI,Bailey,"Muskegon, MI",Muskegon County,2023-01-31,0.1,1.2,2.6
82488,23984,55922,zip,MN,MN,Canton,"Rochester, MN",Fillmore County,2023-01-31,-0.1,0.7,-1.3
86131,23984,63637,zip,MO,MO,Doe Run,"Farmington, MO",Saint Francois County,2023-01-31,-0.6,-0.1,-0.2
94159,23984,83431,zip,ID,ID,Lewisville,"Idaho Falls, ID",Jefferson County,2023-01-31,-0.3,0.2,1.6
97173,23984,93239,zip,CA,CA,Kettleman City,"Hanford-Corcoran, CA",Kings County,2023-01-31,-0.2,0.1,-0.3
64295,23991,15753,zip,PA,PA,La Jose,"DuBois, PA",Clearfield County,2023-01-31,-0.5,-1.2,-1.3
81403,23991,53582,zip,WI,WI,Barneveld,"Madison, WI",Iowa County,2023-01-31,-0.1,0.9,-1.4
83174,23991,57234,zip,SD,SD,Estelline,"Watertown, SD",Hamlin County,2023-01-31,-0.6,-0.8,-1.0
73943,23999,36569,zip,AL,AL,Saint Stephens,"Mobile, AL",Washington County,2023-01-31,-0.5,-0.5,0.1
85958,23999,63140,zip,MO,MO,Kinloch,"St. Louis, MO-IL",Saint Louis County,2023-01-31,-0.1,0.6,-1.0
88792,23999,70772,zip,LA,LA,Rosedale,"Baton Rouge, LA",Iberville Parish,2023-01-31,-0.5,-0.9,-3.9
82756,23999,56291,zip,MN,MN,,"Marshall, MN",Lyon County,2023-01-31,-0.9,-0.9,-4.3
69009,24005,26410,zip,WV,WV,Newburg,"Morgantown, WV",Preston County,2023-01-31,-0.9,-0.7,-4.6
75821,24005,40902,zip,KY,KY,Pineville,"Middlesborough, KY",Bell County,2023-01-31,-0.4,0.1,-1.6
75954,24005,41183,zip,KY,KY,Worthington,"Huntington-Ashland, WV-KY-OH",Greenup County,2023-01-31,-0.5,-0.5,-1.2
80271,24005,50278,zip,IA,IA,Zearing,"Ames, IA",Story County,2023-01-31,-0.3,-0.1,-2.4
60855,24010,07878,zip,NJ,NJ,Mount Tabor,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2023-01-31,-0.3,-0.6,-1.4
77264,24010,44651,zip,OH,OH,Carrollton,"Canton-Massillon, OH",Carroll County,2023-01-31,-0.2,0.2,-0.7
88096,24010,68663,zip,NE,NE,Silver Creek,"Grand Island, NE",Merrick County,2023-01-31,-0.2,0.1,-0.6
88214,24010,68849,zip,NE,NE,Kearney,"Kearney, NE",Buffalo County,2023-01-31,-0.3,-0.1,-1.9
58256,24018,01088,zip,MA,MA,Hatfield,"Springfield, MA",Hampshire County,2023-01-31,-0.2,-0.1,-1.3
66557,24018,20690,zip,MD,MD,Tall Timbers,"California-Lexington Park, MD",Saint Marys County,2023-01-31,-0.3,-0.6,-1.9
80198,24018,50168,zip,IA,IA,Mingo,"Des Moines-West Des Moines, IA",Jasper County,2023-01-31,-0.3,-0.1,-1.6
81657,24018,54408,zip,WI,WI,Aniwa,"Wausau-Weston, WI",Marathon County,2023-01-31,-0.9,-1.0,-2.3
83425,24018,57751,zip,SD,SD,Keystone,"Rapid City, SD",Pennington County,2023-01-31,-0.1,0.4,0.3
87976,24018,68402,zip,NE,NE,Malcolm,"Lincoln, NE",Lancaster County,2023-01-31,-0.1,0.5,-1.4
95466,24018,87732,zip,NM,NM,Mora,"Las Vegas, NM",Mora County,2023-01-31,-0.2,-0.4,0.8
87167,24030,66418,zip,KS,KS,Mayetta,"Topeka, KS",Jackson County,2023-01-31,0.0,1.5,2.8
99328,24030,97490,zip,OR,OR,Walton,"Eugene-Springfield, OR",Lane County,2023-01-31,-0.2,0.2,-0.4
82999,24030,56666,zip,MN,MN,,"Bemidji, MN",Beltrami County,2023-01-31,-0.6,-0.6,-1.0
62765,24036,12815,zip,NY,NY,Brant Lake,"Glens Falls, NY",Warren County,2023-01-31,-0.6,-0.8,-0.9
65239,24036,17881,zip,PA,PA,Trevorton,"Sunbury, PA",Northumberland County,2023-01-31,-0.3,0.2,-0.2
68775,24036,25839,zip,WV,WV,Fairdale,"Beckley, WV",Raleigh County,2023-01-31,-0.3,0.3,-1.4
76897,24036,43932,zip,OH,OH,Irondale,"Weirton-Steubenville, WV-OH",Jefferson County,2023-01-31,-0.1,0.6,0.6
84991,24036,61458,zip,IL,IL,Maquon,"Galesburg, IL",Knox County,2023-01-31,0.2,0.6,-0.6
87547,24036,67344,zip,KS,KS,Elk City,"Coffeyville, KS",Montgomery County,2023-01-31,-0.2,0.8,1.0
98336,24043,95641,zip,CA,CA,Isleton,"Sacramento-Roseville-Folsom, CA",Sacramento County,2023-01-31,0.0,0.3,-1.5
62591,24045,12469,zip,NY,NY,Preston Hollow,"Albany-Schenectady-Troy, NY",Albany County,2023-01-31,-0.7,-1.0,-2.2
63265,24045,13744,zip,NY,NY,Castle Creek,"Binghamton, NY",Broome County,2023-01-31,-0.5,-0.6,-0.2
73319,24045,35097,zip,AL,AL,Locust Fork,"Birmingham-Hoover, AL",Blount County,2023-01-31,-0.1,0.3,0.5
83242,24045,57348,zip,SD,SD,Hitchcock,"Huron, SD",Beadle County,2023-01-31,-0.8,-1.0,-0.9
85254,24045,62006,zip,IL,IL,Batchtown,"St. Louis, MO-IL",Calhoun County,2023-01-31,-0.1,0.6,-1.1
93868,24045,82060,zip,WY,WY,Cheyenne,"Cheyenne, WY",Laramie County,2023-01-31,-0.4,-0.6,-3.1
64783,24053,16863,zip,PA,PA,Olanta,"DuBois, PA",Clearfield County,2023-01-31,-0.5,-1.2,-1.3
74332,24056,37361,zip,TN,TN,Ocoee,"Cleveland, TN",Polk County,2023-01-31,0.0,0.6,2.5
93555,24056,80820,zip,CO,CO,Guffey,"Denver-Aurora-Lakewood, CO",Park County,2023-01-31,0.5,1.5,-2.0
58349,24058,01366,zip,MA,MA,Petersham,"Worcester, MA-CT",Worcester County,2023-01-31,-0.1,0.3,-0.6
63767,24058,14839,zip,NY,NY,Canisteo,"Corning, NY",Steuben County,2023-01-31,-0.4,-0.7,-0.1
67554,24058,23128,zip,VA,VA,Gloucester,"Virginia Beach-Norfolk-Newport News, VA-NC",Mathews County,2023-01-31,-0.3,-0.3,-1.5
87322,24058,66780,zip,KS,KS,Walnut,"Pittsburg, KS",Crawford County,2023-01-31,-0.1,1.3,1.2
97775,24063,94569,zip,CA,CA,Port Costa,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2023-01-31,0.3,1.1,-2.2
62580,24066,12456,zip,NY,NY,Mount Marion,"Kingston, NY",Ulster County,2023-01-31,0.0,0.3,1.6
66358,24066,20373,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-01-31,0.1,0.5,-2.4
67000,24066,21719,zip,MD,MD,Cascade,"Hagerstown-Martinsburg, MD-WV",Washington County,2023-01-31,-0.1,0.1,-0.1
82544,24066,55990,zip,MN,MN,Wykoff,"Rochester, MN",Fillmore County,2023-01-31,-0.1,0.7,-1.5
87782,24066,67876,zip,KS,KS,Spearville,"Dodge City, KS",Ford County,2023-01-31,-0.1,0.6,-0.8
98257,24066,95527,zip,CA,CA,,"Eureka-Arcata, CA",Humboldt County,2023-01-31,-0.4,-0.7,-2.5
62782,24075,12837,zip,NY,NY,Hampton,"Glens Falls, NY",Washington County,2023-01-31,-0.7,-0.9,-1.0
67860,24075,23891,zip,VA,VA,Waverly,"Richmond, VA",Sussex County,2023-01-31,0.0,0.6,-0.1
85724,24075,62853,zip,IL,IL,Kell,"Centralia, IL",Marion County,2023-01-31,-0.9,0.2,-1.5
93987,24075,82831,zip,WY,WY,Arvada,"Sheridan, WY",Sheridan County,2023-01-31,-0.2,-0.3,-0.7
97477,24075,93921,zip,CA,CA,Carmel-by-the-Sea,"Salinas, CA",Monterey County,2023-01-31,0.5,1.0,-0.7
61115,24085,08561,zip,NJ,NJ,Trenton,"Trenton-Princeton, NJ",Mercer County,2023-01-31,-0.4,-0.3,-0.4
74782,24085,38352,zip,TN,TN,Luray,"Jackson, TN",Chester County,2023-01-31,-0.3,0.0,1.3
78187,24085,46570,zip,IN,IN,Tippecanoe,"Plymouth, IN",Marshall County,2023-01-31,-0.4,0.2,0.8
81053,24085,52635,zip,IA,IA,Lockridge,"Fairfield, IA",Jefferson County,2023-01-31,-0.4,-0.1,-1.5
83763,24085,58630,zip,ND,ND,Gladstone,"Dickinson, ND",Stark County,2023-01-31,-0.6,-1.1,-5.3
62305,24091,11958,zip,NY,NY,Peconic,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-01-31,-0.4,-1.0,-2.2
62844,24091,12930,zip,NY,NY,Dickinson Center,"Malone, NY",Franklin County,2023-01-31,-0.1,0.3,1.9
64127,24091,15477,zip,PA,PA,Roscoe,"Pittsburgh, PA",Washington County,2023-01-31,-0.2,0.5,-1.1
64725,24091,16729,zip,PA,PA,Duke Center,"Bradford, PA",McKean County,2023-01-31,-0.5,-0.8,-1.7
83129,24091,57073,zip,SD,SD,Wakonda,"Vermillion, SD",Clay County,2023-01-31,-0.3,-0.2,-1.2
85021,24091,61516,zip,IL,IL,Benson,"Peoria, IL",Woodford County,2023-01-31,-0.5,-0.3,-2.8
98487,24091,95935,zip,CA,CA,Dobbins,"Yuba City, CA",Yuba County,2023-01-31,-0.2,-0.1,-0.9
62417,24101,12136,zip,NY,NY,Old Chatham,"Hudson, NY",Columbia County,2023-01-31,0.1,0.7,2.4
90487,24101,74646,zip,OK,OK,Nardin,"Ponca City, OK",Kay County,2023-01-31,-0.1,0.4,1.1
63759,24101,14825,zip,NY,NY,Chemung,"Elmira, NY",Chemung County,2023-01-31,-1.2,-1.6,-1.5
79815,24101,49618,zip,MI,MI,Boon,"Cadillac, MI",Wexford County,2023-01-31,0.3,2.1,7.0
63121,24110,13441,zip,NY,NY,Rome,"Utica-Rome, NY",Oneida County,2023-01-31,-0.3,-0.3,0.9
65617,24116,18846,zip,PA,PA,Sugar Run,"Sayre, PA",Bradford County,2023-01-31,-0.5,-0.8,-3.3
68698,24116,25669,zip,WV,WV,Fort Gay,"Huntington-Ashland, WV-KY-OH",Wayne County,2023-01-31,-0.8,-0.8,-1.7
77874,24116,45868,zip,OH,OH,Mount Cory,"Findlay, OH",Hancock County,2023-01-31,-0.4,-0.1,-2.1
89157,24116,71660,zip,AR,AR,New Edinburg,"Pine Bluff, AR",Cleveland County,2023-01-31,-0.1,0.3,0.3
90022,24116,73442,zip,OK,OK,Loco,"Duncan, OK",Stephens County,2023-01-31,-0.1,0.6,0.1
66490,24124,20593,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-01-31,0.1,0.5,-2.4
87330,24124,66835,zip,KS,KS,Americus,"Emporia, KS",Lyon County,2023-01-31,0.0,0.3,1.3
87770,24124,67859,zip,KS,KS,Kismet,"Liberal, KS",Seward County,2023-01-31,-0.4,-0.5,-3.7
69637,24131,27965,zip,NC,NC,Poplar Branch,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2023-01-31,-0.3,-0.3,-1.9
78683,24131,47585,zip,IN,IN,Stendal,"Jasper, IN",Pike County,2023-01-31,-0.4,-0.2,-1.0
93030,24131,79699,zip,TX,TX,Abilene,"Abilene, TX",Taylor County,2023-01-31,-0.5,0.1,-1.1
97878,24131,94938,zip,CA,CA,Lagunitas,"San Francisco-Oakland-Berkeley, CA",Marin County,2023-01-31,0.3,1.2,-2.3
98585,24131,96056,zip,CA,CA,McArthur,"Susanville, CA",Lassen County,2023-01-31,-0.6,-0.8,-2.9
84934,24137,61367,zip,IL,IL,Sublette,"Dixon, IL",Lee County,2023-01-31,-0.5,-0.7,-2.1
95128,24137,86018,zip,AZ,AZ,Williams,"Flagstaff, AZ",Coconino County,2023-01-31,0.2,0.7,0.7
82491,24142,55925,zip,MN,MN,Winona,"Winona, MN",Winona County,2023-01-31,-0.4,0.0,-2.0
83328,24142,57522,zip,SD,SD,Blunt,"Pierre, SD",Hughes County,2023-01-31,-0.2,0.3,-1.8
90065,24142,73540,zip,OK,OK,Faxon,"Lawton, OK",Comanche County,2023-01-31,-0.2,0.2,-1.6
81369,24147,53544,zip,WI,WI,Hollandale,"Madison, WI",Iowa County,2023-01-31,-0.1,0.8,-1.2
84878,24147,61279,zip,IL,IL,Reynolds,"Davenport-Moline-Rock Island, IA-IL",Mercer County,2023-01-31,-0.5,-0.6,-2.6
91430,24147,76484,zip,TX,TX,,"Mineral Wells, TX",Palo Pinto County,2023-01-31,0.1,0.8,5.2
78765,24152,47809,zip,IN,IN,Terre Haute,"Terre Haute, IN",Vigo County,2023-01-31,-0.8,0.0,0.7
81467,24155,53816,zip,WI,WI,Mount Hope,"Platteville, WI",Grant County,2023-01-31,-0.4,0.0,-0.5
98107,24155,95323,zip,CA,CA,Hickman,"Modesto, CA",Stanislaus County,2023-01-31,0.0,0.1,-1.2
63648,24159,14627,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,2023-01-31,0.0,0.8,-0.6
87221,24159,66540,zip,KS,KS,Soldier,"Topeka, KS",Jackson County,2023-01-31,0.0,1.2,2.3
99310,24159,97466,zip,OR,OR,Powers,"Coos Bay, OR",Coos County,2023-01-31,-0.1,0.2,0.9
96570,24159,91963,zip,CA,CA,Campo,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-01-31,0.3,1.1,-0.4
71695,24164,31812,zip,GA,GA,Junction City,"Columbus, GA-AL",Talbot County,2023-01-31,-0.2,0.5,0.1
87984,24164,68413,zip,NE,NE,Nehawka,"Omaha-Council Bluffs, NE-IA",Cass County,2023-01-31,0.2,1.2,-0.1
100076,24164,99034,zip,WA,WA,Tumtum,"Spokane-Spokane Valley, WA",Stevens County,2023-01-31,0.3,2.1,3.3
66554,24172,20687,zip,MD,MD,Scotland,"California-Lexington Park, MD",Saint Marys County,2023-01-31,-0.3,-0.7,-2.0
85847,24172,62994,zip,IL,IL,Vergennes,"Carbondale-Marion, IL",Jackson County,2023-01-31,-0.5,-0.5,-2.8
97355,24172,93608,zip,CA,CA,Cantua Creek,"Fresno, CA",Fresno County,2023-01-31,-0.1,0.1,-0.3
66322,24175,20242,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-01-31,0.1,0.5,-2.4
76185,24175,42024,zip,KY,KY,Barlow,"Paducah, KY-IL",Ballard County,2023-01-31,-0.6,-0.3,-0.5
83746,24175,58572,zip,ND,ND,Sterling,"Bismarck, ND",Burleigh County,2023-01-31,-0.5,-0.9,-4.6
99023,24175,97018,zip,OR,OR,Columbia City,"Portland-Vancouver-Hillsboro, OR-WA",Columbia County,2023-01-31,0.1,0.7,-1.7
63126,24182,13454,zip,NY,NY,Salisbury Center,"Utica-Rome, NY",Herkimer County,2023-01-31,-0.3,-0.3,0.8
84703,24182,60917,zip,IL,IL,Buckingham,"Kankakee, IL",Kankakee County,2023-01-31,-0.6,-0.5,-1.5
86073,24185,63465,zip,MO,MO,Revere,"Fort Madison-Keokuk, IA-IL-MO",Clark County,2023-01-31,-0.6,-0.8,-2.5
98657,24185,96141,zip,CA,CA,Homewood,"Sacramento-Roseville-Folsom, CA",Placer County,2023-01-31,-0.1,0.4,-2.2
62309,24196,11962,zip,NY,NY,Sagaponack,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-01-31,-0.4,-1.0,-2.3
82434,24196,55765,zip,MN,MN,Meadowlands,"Duluth, MN-WI",Saint Louis County,2023-01-31,-0.6,-0.5,0.0
